Username,Datetime,Tweet Id,Text,likeCount,Media,Source,ReplyCount,RetweetCount
simplilearn,2022-03-21 01:44:10+00:00,1505721900881924102,"@ThawariKanchan Hi! you can find all relevant details like duration, eligibility criteria, curriculum, certification &amp; fee on the course page itself.",1,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",0,0
simplilearn,2022-03-20 05:32:01+00:00,1505416850892500994,"@rupak__z Hi Rupak, we have different payment options available to make it lighter on your pocket. You can fill out the 'Request More Information' form on the right-hand side of the specific course page that you're interested in &amp; our learning consultants should get in touch with you.",1,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-20 05:30:54+00:00,1505416571270930433,"@Abhishe44846697 @YogiAdityanathk @abplivenews Hi Abhishek, we're looking into this and will get in touch soon.",0,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",0,0
simplilearn,2022-03-20 05:00:25+00:00,1505408901629444096,"@sanketsrivasta3 @EduMinOfIndia @PMOIndia Hi Sanket, as informed via email, we will not be able to provide a refund since you're not eligible as per our refund policy. Do reach out to us at socialsupport@simplilearn.com for any further assistance.",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5,0
simplilearn,2022-03-20 04:52:13+00:00,1505406836370931713,"@sanketsrivasta3 Hi Sanket, as informed via email, we will not be able to provide a refund since you're not eligible as per our refund policy. Do reach out to us at socialsupport@simplilearn.com for any further assistance.",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,0
simplilearn,2022-03-20 04:44:38+00:00,1505404927870312448,"@Uttamna23401116 Hello Uttam, you can find all relevant details like duration, eligibility criteria, curriculum, certification &amp; fee on the course page below:

https://t.co/seHsnhKhDJ",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-20 04:43:33+00:00,1505404653873287169,"@KpChowdary5 Hello there, you can find all relevant details like duration, eligibility criteria, curriculum, certification &amp; fee on the course page below:

https://t.co/seHsnhsGMb",2,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",0,0
simplilearn,2022-03-20 04:30:02+00:00,1505401254968758274,"We’ve been more than happy to be a part of your learning and upskilling journey, Thomas.

We really appreciate you taking that step for yourself, believing in yourself and for not giving up.

Keep it up! #OnwardsAndUpwards https://t.co/J04Bwsicyc",3,"[Photo(previewUrl='https://pbs.twimg.com/media/FORCdcPWQAIUE2I?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FORCdcPWQAIUE2I?format=jpg&name=large')]","<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",1,1
simplilearn,2022-03-19 12:34:51+00:00,1505160873232539651,"The world is constantly changing, technology is constantly evolving. Keeping up with change is an art. And our proud learner Sushant has been acing it at this art. 
Sushant upgraded his current skills and gave a boost to his professional career.

Here's his story. Do watch. https://t.co/DNNPX66HI1",465,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1505159937529458689/pu/img/cEQNGHZnEzfBdynP.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1505159937529458689/pu/vid/640x360/04VqtCW9Nd8gs1Rm.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1505159937529458689/pu/vid/1280x720/b3zh_iabeS7t_91v.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1505159937529458689/pu/pl/jSMWa5vCw4IGMxtQ.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1505159937529458689/pu/vid/480x270/K_TqYHpwu_YOn9sL.mp4?tag=12', bitrate=256000)], duration=131.72, views=1063)]","<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",0,4
simplilearn,2022-03-19 04:34:05+00:00,1505039885861752834,"@AnkitaA85397206 Hi Ankita, that's not what we like to hear. Please share your registered contact details via DM using the link below and we'll check this out.

https://t.co/1aWTmOSMEd",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-19 04:32:45+00:00,1505039547607891976,"@MullickKapil Hi Kapil, that's not what we like to hear. Please share your registered contact details via DM using the link below and we'll check this out.

https://t.co/1aWTmOSMEd",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-19 04:26:58+00:00,1505038094290272259,"@veerendrachary Hi there, that's not what we like to hear. Please share your registered contact details via DM using the link below and we'll check this out.

https://t.co/1aWTmPaVSl",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-19 04:26:00+00:00,1505037850915483654,"@DrShrikants2 Hello Dr.Shrikant, you can find all relevant details like duration, eligibility criteria, curriculum, certification &amp; fee on the course page below:

https://t.co/seHsnhKhDJ",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-19 04:23:53+00:00,1505037319782338561,"@Sudhir_Dehade Hello Sudhir, you can find all relevant details like duration, eligibility criteria, curriculum, certification &amp; fee on the course page below:

https://t.co/seHsnhKhDJ",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-19 04:20:19+00:00,1505036421954170881,"@Abhishe31676040 Hi Abhishek,  this is not the experience we aim to provide. Please share your registered contact details via DM using the link below and we'll check this out.

https://t.co/1aWTmPaVSl",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-19 04:08:46+00:00,1505033511786405897,@hinduboyzs You're welcome.,1,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",0,0
simplilearn,2022-03-19 04:00:40+00:00,1505031474071805957,"@hinduboyzs Hello Amit, you can find all relevant details like duration, eligibility criteria, curriculum, certification &amp; fee on the course page below:

https://t.co/seHsnhKhDJ",2,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0
simplilearn,2022-03-19 03:58:29+00:00,1505030927646224386,"@NitishVG Hi Nitish,  this is not the experience we aim to provide. Please share your contact details via DM using the link below and we'll get in touch with you soon.

https://t.co/1aWTmOSMEd",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0
simplilearn,2022-03-19 03:54:10+00:00,1505029840574967815,@SinhaNishant123 @SimplilearnPost @SimplilearnA Thanks for getting back to us with your details via DM. We'll continue assisting you there!,0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-19 03:52:02+00:00,1505029303720833028,"@kkbava Great to see you upskill, Krishna. Happy Learning!",1,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-19 03:39:21+00:00,1505026109972176902,"@Abhishe44846697 Hi Abhishek, that's not what we like to hear. Please share your registered contact details via DM using the link below and we'll check this out.

https://t.co/1aWTmOSMEd",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-19 01:21:02+00:00,1504991302944886785,"@sanketsrivasta3 @EduMinOfIndia Hi Sanket, we've been trying to get in touch but couldn't get through. We've sent an email seeking a convenient time to connect. Kindly check &amp; revert.",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",11,0
simplilearn,2022-03-18 16:07:04+00:00,1504851891888529409,"@sanketsrivasta3 @EduMinOfIndia Hi Sanket, we're checking this out and will get back to you with an update at the earliest.",0,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",0,0
simplilearn,2022-03-18 11:06:52+00:00,1504776345087352834,"@SinhaNishant123 @SimplilearnPost @SimplilearnA Hi Nishant, that's not what we like to hear. Please share your registered contact details via DM using the link below and we'll check this out.
https://t.co/1aWTmPao2N",1,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",1,0
simplilearn,2022-03-18 08:04:08+00:00,1504730357043671042,(4/4) Do you 'note' the similarity? https://t.co/abGDMpddum,4,"[Photo(previewUrl='https://pbs.twimg.com/media/FOHfmxCVUAAQj8F?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FOHfmxCVUAAQj8F?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-18 08:04:06+00:00,1504730349477138434,(3/4) Did someone say 'Data visualisation'? :) https://t.co/ozqPtPL05G,2,"[Photo(previewUrl='https://pbs.twimg.com/media/FOHe48JVQAESvc_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FOHe48JVQAESvc_?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0
simplilearn,2022-03-18 08:04:04+00:00,1504730342594256899,"(2/4) ""Can you see (the colours on) my screen?"" https://t.co/aHzCjzGEf9",1,"[Photo(previewUrl='https://pbs.twimg.com/media/FOHgQPkVUAMQhok?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FOHgQPkVUAMQhok?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0
simplilearn,2022-03-18 08:03:57+00:00,1504730313351589890,"(1/4) Busier the day, more colourful our screens are!😀#HappyHoli https://t.co/Xwr3csROys",0,"[Photo(previewUrl='https://pbs.twimg.com/media/FOHgMQIUYAIyNZr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FOHgMQIUYAIyNZr?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0
simplilearn,2022-03-18 08:03:42+00:00,1504730247572307971,"#Holi is here! Times change. Perspectives change. 

Here's how the way we look at colours has changed over the years:",734,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,21
simplilearn,2022-03-18 07:21:55+00:00,1504719732917747716,"@KARMVEER_GAUR Hi there, we'd like to understand this better &amp; help. Do share your registered contact details by initiating a DM using the link below &amp; we'll look into this.

https://t.co/1aWTmOSMEd",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0
simplilearn,2022-03-18 05:24:30+00:00,1504690184507461635,"@rohanhalk Hi Rohan, that's not what we like to hear. Please share your registered contact details via DM using the link below and we'll check this out.

https://t.co/1aWTmOSMEd",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-17 21:58:05+00:00,1504577838808240135,"@Nirvana_Ranjan Sure! You can find all relevant details like duration, eligibility criteria, curriculum, certification &amp; fee on the course page below:

https://t.co/seHsnhsGMb",0,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",0,0
simplilearn,2022-03-17 21:55:40+00:00,1504577232043397122,@itsoberoi The fee is mentioned on the course page itself. You can fill out the 'Request More Information' form on the right-hand side of the specific course page that you're interested in &amp; our learning consultants should get in touch with you.,0,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",0,0
simplilearn,2022-03-17 21:46:31+00:00,1504574929936789504,"@sanketsrivasta3 @EduMinOfIndia Hi Samket, we're checking this out and will get back to you with an update at the earliest.",0,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",3,0
simplilearn,2022-03-17 12:22:27+00:00,1504432975546515456,"(6/6) Try shuffling your task list and marking Sleep as ‘Priority 1’ to make winning a habit.😇

#WorldSleepDay https://t.co/1e63mLvUEf",8,"[Photo(previewUrl='https://pbs.twimg.com/media/FODQLtyVcAQZ0G4?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FODQLtyVcAQZ0G4?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-17 12:22:24+00:00,1504432963190079492,"(5/6) Yes, sleep is the biggest🔑to productivity. https://t.co/EJ4HTyCXlW",8,"[Photo(previewUrl='https://pbs.twimg.com/media/FODPuQNVkAApXzZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FODPuQNVkAApXzZ?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,1
simplilearn,2022-03-17 12:22:21+00:00,1504432950451970053,(4/6) Japan tops the list with the lowest sleeping hours! https://t.co/a4oNucvLTw,7,"[Photo(previewUrl='https://pbs.twimg.com/media/FODPnOVVsAA9Ozp?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FODPnOVVsAA9Ozp?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0
simplilearn,2022-03-17 12:22:18+00:00,1504432941534834691,"(3/6) Going to bed, but awake because of distractions. 🫤 https://t.co/aPzaIE1wLn",9,"[Photo(previewUrl='https://pbs.twimg.com/media/FODPdLXVUAMaw8H?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FODPdLXVUAMaw8H?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0
simplilearn,2022-03-17 12:22:16+00:00,1504432930445164544,"(2/6) Yes, these are alarms to remind you of the importance of sleep.🙂 https://t.co/BIV3ceAw9H",7,"[Photo(previewUrl='https://pbs.twimg.com/media/FODPNpSUcAEPT8j?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FODPNpSUcAEPT8j?format=jpg&name=large')]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1,0
simplilearn,2022-03-17 12:22:13+00:00,1504432920001351680,"The most underrated hack for productivity and well-being all of us are probably missing out on. 

Check out this thread 👇",2973,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2,86
simplilearn,2022-03-16 15:38:10+00:00,1504119842001108999,"@sanketsrivasta3 @EduMinOfIndia Hi Sanket, that's not what we like to hear. Please share your registered contact details via DM using the link below and we'll check this out.
https://t.co/1aWTmPao2N",0,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",2,0
simplilearn,2022-03-16 15:31:48+00:00,1504118242041733129,"@sanketsrivasta3 Hi Sanket, we'd like to understand this better &amp; help. Do share your registered contact details by initiating a DM using the link below &amp; we'll look into this.

https://t.co/1aWTmOSMEd",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-16 15:17:37+00:00,1504114670839353348,"@CVk8ndHhOuixpYt @yydsliu Hey there, please write to us at socialsupport@simplilearn.com &amp; we'll revert if we can explore this further.",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-16 15:16:40+00:00,1504114434729385994,"@sundayadickson Please share your registered contact details by initiating a DM using the link below.
https://t.co/1aWTmOSMEd",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-16 07:00:35+00:00,1503989587542446081,"One of the most awaited times of the year is around the corner.
And here’s a quick guide to help you prepare better for the important appraisal discussion.

What other things do you think can help anyone prepare for appraisal discussions better?
#appraisals #career #salary",880,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",1,46
simplilearn,2022-03-16 06:25:46+00:00,1503980826484215808,"@AjitMod14542351 Hello Ajit, all our courses are only conducted in English at this time.",0,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",0,0
simplilearn,2022-03-15 20:29:45+00:00,1503830835258003456,"@navneetpriy1 Hi Navneet, that's not what we like to hear. Please share your registered contact details via DM using the link below and we'll check this out.

https://t.co/1aWTmOSMEd",0,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",0,0
simplilearn,2022-03-15 20:27:07+00:00,1503830174046982145,"@utkarsh404 Hi Utkarsh, we'd like to understand this better &amp; help. Do share your registered contact details by initiating a DM using the link below &amp; we'll look into this.

https://t.co/1aWTmOSMEd",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-15 20:13:23+00:00,1503826714366992389,"@PMadhivanan Hi Parthiban, that's not what we like to hear. Please share your registered contact details via DM using the link below and we'll check this out.

https://t.co/1aWTmPao2N",0,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0,0
simplilearn,2022-03-15 20:05:10+00:00,1503824646717808646,@sundayadickson Why don't we connect you with our experts? Please share your contact details via DM and our learning consultant will get in touch soon.,0,,"<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",1,0
simplilearn,2022-03-14 13:43:15+00:00,1503366146221047808,"Pi can be the perfect source of inspiration for all of us. Be infinite, be limitless. It's so much more than just a mathematical constant.
We thought of sharing some pi-eces of inspiration for you on this special day. Take a look...
#PiDay",773,,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",0,24
simplilearn,2022-03-14 07:09:03+00:00,1503266944681664513,"In our next career masterclass with Chandan Vijay, Director of IT, Honeywell, we cover different aspects of Mastering the Art of Digital Technology Leadership. 
It's going to be a career masterclass full of insights. Join us for FREE - https://t.co/aj6AInCyMU https://t.co/bDZpRyL0Fm",1,"[Photo(previewUrl='https://pbs.twimg.com/media/FNytUUSX0AALkaP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FNytUUSX0AALkaP?format=jpg&name=large')]","<a href=""https://app.agorapulse.com"" rel=""nofollow"">Agorapulse app</a>",0,0
