our_competitors,Date_Posted,Media_Type,Post_Caption,Likes_Counts,Comments_Counts,Shared_Counts,total_followers
Africa Data School,2022-01-25 18:20:19.177371,Image,"Comments in your Code.It is programmer-readable explanation or annotation in the source code of a computer program. added with the purpose of making the source #code easier for humans to understand, and are generally ignored by compilers and interpreters.#100DaysOfCode #codinglife",1,0,0,546
Africa Data School,2022-04-25 17:50:19.177371,Multiple Images,well said,6,0,0,546
Africa Data School,2021-10-25 18:20:19.177371,Article,We’ve just updated our Page. Visit our Page to see the latest updates.,1,0,0,546
Africa Data School,2022-01-25 18:20:19.177371,Image,"Hyperparameters are adjustable parameters that let you control the model training process. #Modelperformance depends heavily on hyperparameters.#Hyperparameter tuning, process of finding the configuration of hyperparameters that results in the best performance.#100daysofmlcode #training #datascience #machinelearning",0,0,0,546
Udacity,2022-04-23 18:32:40.769565,"Other: Poll, Shared Post, etc","What are the 5 most essential things tech companies need to do well to succeed in 2022? 1. #ProgrammingTech professionals of all types can benefit from knowing how to program. 2. #DataManagementHaving a single source of truth for the huge amounts of data that companies need to measure on a daily basis is essential to staying competitive. 3. #CybersecuritySecurity, especially #datasecurity, is more important than ever. This past year, every single app that was tested showed at least one vulnerability, with most apps showing many more. 4. Technical WritingEvery employee, regardless of their role, should know how to write well. 5. Create an Excellent #UserExperience#UX designers definitely need top-notch skills in user experience, but it doesn’t hurt for everyone in the product lifecycle to gain an understanding of how the user feels.",56,2,4,"340,901"
Udacity,2022-04-20 18:32:40.769565,"Other: Poll, Shared Post, etc","3 Reasons Why Your Company Should Hire From Within:1. Employees already know the company culture.- Company culture is often one of the most important factors when it comes to selecting an employer. An employee that already knows the company will have a head start in understanding their new job responsibilities and expectations. 2. Existing employees are already familiar and used to working with one another.- Less of an adjustment period for everyone in terms of interpersonal relationships and working styles. 3. Higher retention rates.- Employee engagement and retention is higher among workers who feel valued. One of the best ways to make employees feel valued is to consider them for promotions. Additionally, hiring internally eliminates some of the risk of training and turnover costs.",86,0,0,"340,901"
Udacity,2022-04-21 18:32:40.769565,"Other: Poll, Shared Post, etc",5 Reasons to Learn New Skills Online through Udacity: 1. Gain practical skills through hands-on experience that you apply directly to a current or future job2. Build an “interview-ready” portfolio to maximize your chances of getting a job offer3. Position yourself for career growth in the quickly changing world of tech4. Get support from mentors and build your network5. Hone the skills you need on your own timeDrop a comment and tell us how learning a new skill has helped your career.,91,3,5,"340,901"
Udacity,2022-04-11 18:32:40.769565,"Other: Poll, Shared Post, etc","Seth Godin taught us that in order to be a successful employee, above all we need to become a lynchpin - an essential, irreplaceable asset to the team. Before that however, let's get back to basics with 5 essential traits any employee needs: https://bit.ly/3LIre9z",17,0,0,"340,901"
Udacity,2022-04-19 18:32:40.769565,Image,Cognizant & #Udacity are offering scholarships to learners to develop foundational #Java #programming skills. Apply now: https://bit.ly/3uRHZJN,111,3,13,"340,901"
Udacity,2022-04-24 18:32:40.769565,Article,#B2Bmarketing in many ways is an entirely different beast from consumer marketing. Learn about the most important skills required for effective B2B marketing in #B2BNation's latest podcast episode: https://bit.ly/38eApA4,18,0,0,"340,901"
Udacity,2022-04-11 18:32:40.769565,Image,You don’t need a degree to take on an exciting role at a top tech company. There are job openings that our partner Infosys is looking to fill with graduates of this scholarship program. Sign up today! https://bit.ly/3x6gbTx,113,9,19,"340,901"
Udacity,2022-04-11 18:32:40.769565,Image,"#Machinelearning brings together computer science and statistics to harness that predictive power. It’s a must-have skill for all aspiring data analysts and data scientists, or anyone else who wants to wrestle all that raw data into refined trends and predictions. Gain a high-level introduction to the field of machine learning and prepare to use #AzureMachineLearning Studio to train machine learning models: https://bit.ly/3jk5chjMicrosoft",103,5,13,"340,901"
Udacity,2022-04-11 18:32:40.769565,Image,"La guerre des talents dans la Tech. Les entreprises de la Tech se livrent une guerre sans merci pour recruter et surtout retenir les profils les plus prisés : développeurs, designers, métiers du Big Data et commerciaux valent désormais leur pesant d’or. Une étude menée par Udacity en février 2022 révèle que 63 % des entreprises françaises estiment que la pénurie actuelle de collaborateurs qualifiés endigue leur croissance. La seule rémunération n’est plus le facteur prépondérant pour les candidats : formation, mode de travail, environnement, sociétal, diversité, valeurs RSE, sont autant d’autres facteurs déterminants. L’article récemment paru sur Siècle Digital nous livre un éclairage pertinent sur la guerre des recrutements qui fait actuellement rage dans le secteur de la Tech.https://bit.ly/3jbbBLy",14,0,0,"340,901"
Udacity,2022-04-18 18:32:40.769565,Image,"No matter what you do, knowing the ""ins and outs"" of Google Workspace is likely essential. Now you can learn #GoogleWorkspace for free through the Udacity platform. Dive in: https://bit.ly/3KMNq2c",75,3,10,"340,901"
Udacity,2022-04-18 18:32:40.769565,Article,The Amazon Web Services (AWS) #AI & #ML Scholarship helps underrepresented and underserved high school and college students learn foundational #machinelearning concepts and prepare them for a career in #artificialintelligence and machine learning. Taking applications now! https://bit.ly/36fgb8X,168,11,24,"340,901"
Udacity,2022-03-25 18:32:40.769565,Image,"Do you want to build #programming and #webdevelopment skills FOR FREE, so you can get a well-paying job? We are partnering with #Citi to provide scholarships at no cost. Apply now: https://bit.ly/3qZ3sOZ",47,7,24,"340,901"
Udacity,2022-04-18 18:32:40.769565,Article,We are a proud recipient of the 2022 Excellence in Customer Service Award from #BigAwards! This award is a testament to our passion for the success of our students and customers. #studentsfirsthttps://bit.ly/3KZYYQ5,48,0,0,"340,901"
Udacity,2022-04-18 18:32:40.769565,Article,"Employment of data scientists is up 244% from 2019, meaning it more than tripled. Here's how much money data scientists make in each state in 2022: https://bit.ly/3LZ5TJ9",23,2,0,"340,901"
Udacity,2022-04-04 18:32:40.769565,"Other: Poll, Shared Post, etc","We are offering 2,000 fully funded scholarships to train and propel members of the African American community without a four-year degree into careers in tech. This is a great opportunity! Apply here: https://bit.ly/30SkWmbOneTen The Blacks In Technology Foundation",101,4,18,"340,901"
Udacity,2022-02-25 18:32:40.769565,Image,"At LEAPandInnovate, Udacity just signed an MoU with the Saudi Digital Academy to contribute to the evolution of core elements of the #digitaleconomy & transformation ecosystem in #KSA and build the Saudi talent of the future. Looking forward!",42,0,0,"340,901"
Udacity,2021-12-25 18:32:40.769565,"Other: Poll, Shared Post, etc",Check out Telenor's ROI from investing in employee learning with Udacity:- Over $9M in savings attributed to the boost in workflow efficiency- 700+ #upskilled employees with specialized data science skills- 40% boost in efficiency of existing #machinelearning projectshttps://lnkd.in/gC-KdSnF,69,2,1,"340,901"
Udacity,2022-04-11 18:32:40.769565,Article,40% of employees who don’t receive adequate training for their jobs leave within a year. 94% of employees will stay longer at their job if the employer invests in their training and development. Here's how to measure the L&D program at your company: https://bit.ly/3DTGe1J,28,0,0,"340,901"
Udacity,2022-02-25 18:32:40.769565,Multiple Images,"Developing the skills of employees is a key priority for enterprises to keep up with digital transformation. 74% of employers say they have a responsibility to invest in their employees’ future and 70% of employees value building skills that can be used on the job and for critical projects right away. Join our upcoming webinar with Telenor, and explore what it takes to build and scale a corporate-wide talent transformation strategy. https://bit.ly/3uyGd0y",27,1,4,"340,901"
Udacity,2022-02-25 18:32:40.769565,Multiple Images,"That feeling when hard work pays off 💪. Udacity has been named a leader in the IDC #MarketspaceITTrainingAssessment. It's no secret that given the global digital talent shortage, the survival of enterprises depends on radical talent transformation. The question is: When selecting a partner in digital talent transformation, will you choose a follower or a leader? https://bit.ly/3I11OTk",130,1,16,"340,901"
Udacity,2022-03-25 18:32:40.769565,Image,"“We're preparing our young population to compete in the global market. This program will ensure that graduates improve their livelihoods and, in turn, benefit the economy and transform Egypt into a tech hub.”- Egypt's Minister of Comms and IThttps://bit.ly/3D7BIfQ",77,0,0,"340,901"
Udacity,2022-03-25 18:32:40.769565,Image,"2021 Results. The implications of the global digital revolution will be widespread. The rise of machine learning and automation will eliminate 85 million jobs by 2025.But there is also good news: The World Economic Forum predicts that 97 million new jobs will be created in this same period—a net gain of 12 million jobs. Your nation can take advantage of this opportunity to become a leader in the region, and perhaps the world. Learn more: https://bit.ly/3D7BIfQ",30,2,2,"340,901"
Udacity,2022-03-25 18:32:40.769565,"Other: Poll, Shared Post, etc",Happy #InternationalWomensDay! Udacity firmly believes in gender equality and we are grateful to be in a position to empower women in #STEM fields. Listen to Tulin Green and Taruna Naidoo from PwC discuss some of the hurdles women face in business and tech.,97,2,5,"340,901"
Udacity,2022-03-25 18:32:40.769565,Article,"Investing in a stellar #LandD strategy is a no brainer for any business. Unfortunately, it can be a little intimidating to introduce a whole new program when one doesn’t exist already. Consider the following 5 tips: https://bit.ly/3iDoq16",9,0,0,"340,901"
Udacity,2022-03-25 18:32:40.769565,Image,We're teaming up with Microsoft to offer scholarships to underrepresented groups in tech and help them begin their careers in the industry. Apply today: https://bit.ly/3ibjiRB,90,2,12,"340,901"
Udacity,2021-12-25 18:32:40.769565,"Other: Poll, Shared Post, etc","If you’re African American w/o a 4 year degree, you can get a FREE fully-funded scholarship by @Udacity & @OneTen. Learn more: https://bit.ly/30SkWmb",86,4,25,"340,901"
Udacity,2022-03-25 18:32:40.769565,Image,"Do you want to build #programming and #webdevelopment skills FOR FREE, so you can get a well-paying job? We are partnering with Citi to provide scholarships at no cost to selected program participants. Apply now: https://bit.ly/3qZ3sOZ",47,4,13,"340,901"
Udacity,2022-02-25 18:32:40.769565,"Other: Poll, Shared Post, etc","As more companies use #MachineLearning, teams confront the challenges of deploying a live service model. Join us for a conversation with Paul Wyatt, Senior Machine Learning Engineer at Virta Health, whose mission is to reverse diabetes in patients: https://apple.co/3sKlvsd",36,1,2,"340,901"
Udacity,2021-10-25 18:32:40.769565,"Other: Poll, Shared Post, etc","“You won’t see digital fluency have an oversized impact across your organization until you can do it at scale.""Check out the full interview with Udacity's Area Vice President, Public Sector, Michael Ramsey: https://lnkd.in/g9v7bpv7",26,2,0,"340,901"
Udacity,2022-04-04 18:32:40.769565,Article,"Potential solutions to the global shortage of talent in tech? Recruitment, retention, corporate culture… its covered here by Gilles Bertaux: https://bit.ly/36OAHxp",16,0,0,"340,901"
Udacity,2022-03-25 18:32:40.769565,Article,3 Ways To #Breakthebias In The Workplace:1. Awareness Makes The Difference2. Unconscious Bias And The Bottom Line3. Breaking the Bias for Future SuccessLearn more: https://bit.ly/3LeQKmO,25,0,0,"340,901"
Udacity,2022-01-25 18:32:40.769565,"Other: Poll, Shared Post, etc","People, not technology, are at the heart of successful digital transformation. If talent development, as opposed to to talent acquisition, is not the primary focus of digital transformation for enterprises, they are risking a failed attempt, which could be detrimental.",108,2,9,"340,901"
Udacity,2022-03-25 18:32:40.769565,Article,"80% of enterprise companies think their L&D programs are successful, while only 55% of employees agree. Evaluate the efficacy of your L&D programs by asking employees these 5 questions: https://bit.ly/3uqDZPj",26,0,0,"340,901"
Udacity,2022-01-25 18:32:40.769565,"Other: Poll, Shared Post, etc","When it comes to unleashing the power of #AI in your organization, the first place to look is the intersection between the untapped potential of your data and the questions about it that need answering. Learn more in @udacity's #AheadOfNextPodcasthttps://apple.co/3eSeRcQ",16,1,0,"340,901"
Udacity,2021-08-25 18:32:40.769565,"Other: Poll, Shared Post, etc",Learn how to download payment receipts with this quick video tutorial from our support community!https://bit.ly/3ymK0w1,9,0,0,"340,901"
Udacity,2022-03-25 18:32:40.769565,Article,How to Start a Digital Marketing Career in 3 Steps:1. Choose the right digital marketing profession2. Take an online digital marketing course that focuses on the field that most interests you. 3. Seek out a digital marketing internshipLearn more: https://bit.ly/3N5J489,19,0,0,"340,901"
Udacity,2022-03-25 18:32:40.769565,Article,3 Benefits of Learning #DataAnalytics:1. Data Analysis Provides Helps You Understand Your Customer 2. Data Analysis for Marketing3. Data Analysis for Personal DevelopmentLearn more: https://bit.ly/3JwqMKP,50,1,3,"340,901"
Udacity,2021-12-25 18:32:40.769565,"Other: Poll, Shared Post, etc","""If you were hiring for your job today, would you hire yourself?""An enlightening question within the context of talent transformation that we must consider as we determine the most efficient ways to progress at the enterprise level. Listen here: https://apple.co/3mDPXlk",46,1,5,"340,901"
Udacity,2021-12-25 18:32:40.769565,"Other: Poll, Shared Post, etc","Okta COO and co-founder Frederic Kerrest and Udacity CEO Gabriel Dalporto discuss #cybersecurity and why the concept of ""zero trust security"" is necessary for enterprises to maintain adequate cybersecurity moving forward. Watch the whole webinar here: https://bit.ly/3sprXpX",38,0,0,"340,901"
Udacity,2021-12-25 18:32:40.769565,"Other: Poll, Shared Post, etc","Digital transformation is not about tech, its about talent. The technology we have available is amazing but there is a global shortage of qualified people to fill the talent demand. Thus, the key to success lies in enterprise's ability to train and skill their workforces.",81,1,6,"340,901"
Udacity,2021-12-25 18:32:40.769565,"Other: Poll, Shared Post, etc",“This Udacity #Nanodegree allowed me to understand what #datascience is. It broke it down in such a way that allowed me to start coding on my own.”Data Scientist André Lamont on how his #Udacity experience allowed him to accomplish his dream job. #missionmondays,67,0,0,"340,901"
Udacity,2021-12-25 18:32:40.769565,"Other: Poll, Shared Post, etc",The Site Reliability Engineer (SRE) Nanodegree program will focus on both designing systems to automate response to issues with software sites as well as how to respond to common on-call situations. Learn more: https://bit.ly/3e0g7dd,35,0,0,"340,901"
Udacity,2021-12-25 18:32:40.769565,"Other: Poll, Shared Post, etc","Retail is an industry that embraced #machinelearning's potential to deliver faster, better, more personalized customer experiences. In our conversation with Cristobal Garib, we explore lessons businesses can learn from online retailers like Amazon. https://apple.co/3e94mRL",31,0,0,"340,901"
Udacity,2021-12-25 18:32:40.769565,"Other: Poll, Shared Post, etc",The Site Reliability Engineer (SRE) Nanodegree program will focus on both designing systems to automate response to issues with software sites as well as how to respond to common on-call situations. Learn more: https://bit.ly/3e0g7dd,53,5,2,"340,901"
Udacity,2022-03-25 18:32:40.769565,Image,We're teaming up with Standard Chartered Bank to offer 100 scholarships to STEM students and tech professionals from Bangalore and Chennai. Apply now: https://bit.ly/3HOoMw9,113,9,11,"340,901"
Udacity,2022-03-25 18:32:40.769565,Article,1. Provide Training For Your Employees2. Coaching and Mentoring is Another Option 3. Offer on the Job Learning Learn more: https://bit.ly/3tZtbHk,64,1,2,"340,901"
Udacity,2021-12-25 18:32:40.769565,"Other: Poll, Shared Post, etc","As 2021 comes to a close, we are looking back on strategies that will remain relevant in 2022. Here are 5 #upskilling and talent transformation strategies for enterprises as they navigate the challenges of talent engagement and retainment.",28,0,0,"340,901"
Udacity,2021-12-25 18:32:40.769565,"Other: Poll, Shared Post, etc",Effective learning has evolved to adopt a students-first model. It does this by matching the learning styles and needs of students in their specific work environments at their natural pace. #studentsfirst,43,0,0,"340,901"
Udacity,2022-03-25 18:32:40.769565,Image,We're teaming up with the #Vodacom Lesotho Foundation to offer 50 scholarships to learners in #Lesotho to break into the tech industry and build sustainable careers. Apply now: https://bit.ly/3Ja5ClS,97,11,29,"340,901"
