,Title,Published_date,Views,Likes,Dislikes,Comments,post_type,Month,date,day_name
341,"LSE Business, International Relations and the Political Economy Online Certificate Course | Trailer",2017-10-23T07:49:54Z,40213,262,262,,youtube#video,Oct,2017-10-23 07:49:54+00:00,Monday
342,LSE MBA Essentials Online Certificate Course | Trailer,2017-10-23T07:47:03Z,95023,214,214,,youtube#video,Oct,2017-10-23 07:47:03+00:00,Monday
343,How International Relations Helps Your Career | LSE Online Certificate Course,2017-09-26T15:09:58Z,219,0,0,,youtube#video,Sep,2017-09-26 15:09:58+00:00,Tuesday
344,"Globalisation | LSE Business, International Relations and the Political Economy Online Course",2017-09-26T15:02:46Z,149,2,2,,youtube#video,Sep,2017-09-26 15:02:46+00:00,Tuesday
345,Why International Relations is Important in Today's World | LSE Online Certificate Course,2017-09-26T14:57:20Z,2560,22,22,,youtube#video,Sep,2017-09-26 14:57:20+00:00,Tuesday
346,Why is This Program Important for Leaders? | MIT Sloan Business Process Design Online Short Course,2017-09-15T15:28:14Z,278,1,1,,youtube#video,Sep,2017-09-15 15:28:14+00:00,Friday
347,What is Dynamic Work Design? | MIT Sloan Business Process Design for Strategic Management,2017-09-15T15:28:09Z,2300,12,12,,youtube#video,Sep,2017-09-15 15:28:09+00:00,Friday
348,What's the Benefit of Intelligent Work Design? | MIT Sloan Online Short Course,2017-09-15T15:28:05Z,385,1,1,,youtube#video,Sep,2017-09-15 15:28:05+00:00,Friday
349,What is the Biggest Challenge in Implementing Dynamic Work Design? | MIT Sloan Online Short Course,2017-09-15T15:28:02Z,922,5,5,,youtube#video,Sep,2017-09-15 15:28:02+00:00,Friday
350,What Are the Gaps in Your Existing Work Design? | MIT Sloan Online Short Course,2017-09-15T15:27:59Z,128,1,1,,youtube#video,Sep,2017-09-15 15:27:59+00:00,Friday
351,What Sets the MIT Sloan Business Process Design for Strategic Management Course Apart?,2017-09-15T15:27:50Z,449,4,4,,youtube#video,Sep,2017-09-15 15:27:50+00:00,Friday
352,The Goal of Business Process Design | MIT Sloan Business Process Design for Strategic Management,2017-09-15T15:23:57Z,950,4,4,,youtube#video,Sep,2017-09-15 15:23:57+00:00,Friday
353,How Does the MIT Sloan Business Process Design Online Short Course Complement the Full-Time Program,2017-09-15T15:22:24Z,130,0,0,,youtube#video,Sep,2017-09-15 15:22:24+00:00,Friday
354,University of Cambridge Business Sustainability Management Online Short Course | Trailer,2017-03-08T09:49:24Z,33644,76,76,3,youtube#video,Mar,2017-03-08 09:49:24+00:00,Wednesday
355,To all our students from around the world,2017-01-01T07:13:32Z,167,4,4,0,youtube#video,Jan,2017-01-01 07:13:32+00:00,Sunday
356,What is Business Sustainability? | University of Cambridge Business Sustainability Management Course,2016-12-13T09:56:52Z,3886,47,47,,youtube#video,Dec,2016-12-13 09:56:52+00:00,Tuesday
357,What to Expect From the University of Cambridge Business Sustainability Management Online Course,2016-12-12T13:56:47Z,3556,14,14,0,youtube#video,Dec,2016-12-12 13:56:47+00:00,Monday
358,GetSmarter | Stand Out From the Crowd,2016-11-18T08:08:21Z,1924,16,16,0,youtube#video,Nov,2016-11-18 08:08:21+00:00,Friday
