our_competitors,Date_Posted,Media_Type,Post_Caption,Likes_Counts,Comments_Counts,Shared_Counts,total_followers
HyperionDev,2022-04-11 18:18:06.417603,Image,"With rapid digitisation occurring across all sectors, tech qualifications are relevant in every industry. So, HyperionDev has launched an immersive Learnership that aligns with critical and scarce tech skills in South Africa.Our novel accredited IT learnership bootcamp includes an industry-aligned curriculum designed to prepare learners for a future in the technology sector.Get in touch to find out more about our learnership & pricing: https://bit.ly/3J3BVSw",37,0,0,"6,317"
HyperionDev,2022-04-11 18:18:06.417603,Article,Chris Joubert overcame his fears to follow his dream of becoming a developer 🚀He enrolled in HyperionDev’s Software Engineer Bootcamp and now works as a Full Stack Engineer with a team that shares his passion. Find out more about his success story: https://bit.ly/3E0nIEY,14,0,0,"6,317"
HyperionDev,2022-04-18 18:18:06.417603,"Other: Poll, Shared Post, etc","This is not a typical Marketing Manager role ⭐️  If you're a generalist that LOVES organising, managing projects and have 2-4 years hands-on experience running digital campaigns in a large scale b2c environment, please get in touch.Apply here: https://bit.ly/3uaIONF",4,0,0,"6,317"
HyperionDev,2022-04-04 18:18:06.417603,Image,"Don't miss out on our upcoming April bootcamps 🚀 🙌 Registrations officially close on Thursday 31 March for our April intake, starting Tuesday, 5 April 2022. Kick-start your career in tech and enrol today: https://bit.ly/36V2YSs",9,0,0,"6,317"
HyperionDev,2022-04-11 18:18:06.417603,"Other: Poll, Shared Post, etc","Are you organised with high attention to detail and have a solid understanding of digital marketing? 👀  ✅The Marketing Manager is responsible for managing projects, traffic and operations for the marketing team, while also getting jumping in with campaigns, reviewing work and being the go-to superhero that makes sure everything runs smoothly.If this sounds like you, check out the below role or tag someone you think would be a good fit: https://bit.ly/3uaIONF",12,0,0,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,Image,"You're invited to HyperionDev's Young Professionals Wellness Webinar!Register here: https://bit.ly/3Nrxcxl, to join our sought-after guest speakers as they tackle all the concerns and difficulties faced by young professionals, as they enter the working world in the Tech industry.#Codedidthis #networking #techcareers #alumninetwork #youngprofessionals #hyperiondev #wellness #webinar",11,0,0,"6,317"
HyperionDev,2022-04-11 18:18:06.417603,"Other: Poll, Shared Post, etc",Welcome to our 2022 April students starting their HyperionDev bootcamps!Are you part of our March cohort? Drop a 👋  in the comments below. Are you interested in joining our next coding cohort? Learn more at https://bit.ly/3DIANm0,7,0,0,"6,317"
HyperionDev,2022-04-11 18:18:06.417603,Article,Robin transitioned from a future in finance to a career in code. His story demonstrates that it’s never too late to pursue your passions and revolutionise your work 🚀  👊Read about this graduate’s journey to Software Engineering: https://bit.ly/3uZq9Um,32,1,1 ,"6,317"
HyperionDev,2022-04-18 18:18:06.417603,"Other: Poll, Shared Post, etc","Wow! Congrats, Orefile Vincent Mothapa 🔥",28,0,0,"6,317"
HyperionDev,2022-04-04 18:18:06.417603,"Other: Poll, Shared Post, etc","Join our growing team 🌱We are looking for an Internal Recruiter - join our hands-on, collaborative team in a fast-paced, start-up environment. Join us in our mission to close the tech skills gap. Interested? Apply here: https://bit.ly/3HN9hEz#werehiring #edtech #remotework #internalrecruiter #globalteam",7,0,0,"6,317"
HyperionDev,2022-04-18 18:18:06.417603,Article,"While tech skills are highly sought-after in today’s job market, many people struggle to launch their careers for lack of confidence 👀  🚀  To combat this, HyperionDev offers quality career development support to all bootcamp graduates 👊 Learn more about how HyperionDev graduates have achieved their career goals in this blog: https://bit.ly/3rjj7sv",17,1,0,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,Multiple Images,"You could be at the heart of the digital economy 🌍Get started with our Software Engineering Bootcamp, & become an in-demand programmer within 6 months! Enrol: https://bit.ly/3usmBJNThe career possibilities are endless - here are just a few 👉",15,0,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,Image,"Congrats, Dana van Wyk 👏",32,0,0,"6,317"
HyperionDev,2022-04-04 18:18:06.417603,Image,"A big congratulations to Fari who has been nominated as our Kudos winner this month 👏 👏Fari forms part of the Wellness team as our PeopleOps Manager. She represented the value, Progress Always and Problem Solving during the initiation and set up of our Cape Town Offices. Kudos on the brilliant achievement, it is well deserved 🎉",28,2,0,"6,317"
HyperionDev,2022-01-25 18:18:06.417603,"Other: Poll, Shared Post, etc",Let us know what coding languages are on your priority list for 2022 👀 🤓,20,0,0,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,Multiple Images,Do you know what our Career Services team offers? 👀 🔥The career possibilities in the tech industry are endless but it can be scary taking that first step. Our Career Services team is here to help launch into your tech career successfully. Swipe to find what we have offer post-bootcamp 👉,15,0,0,"6,317"
HyperionDev,2022-04-11 18:18:06.417603,Article,Ever considered a radical career change? It may be easier than you think 😅 🙌Read our latest blog to discover how Evan changed the trajectory of his career with our online Full Stack Web developer Bootcamp. Enrol now: https://bit.ly/3DRItmb,13,0,0,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,Image,"Our team is growing and we need you 💪We are looking for a Marketing Manager to join our Marketing team. If you enjoy working in a small, collaborative and hands on team, we want to hear from you. Apply here: https://bit.ly/3wDLIfs",4,0,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,Multiple Images,"We know that companies are in the midst of a major battle for digital talent. There is a higher demand for exceptional candidates than there ever has been before, business leaders have to create strategies to retain their talent.At HyperionDev we understand this and we are positioned to provide tailored and bespoke solutions to our employer partners to help them stay ahead of the competition. We also support your organisation's skills development and B-BBEE scorecard needs with our MICT SETA accredited training skills programme.If you’d like to know more about our corporate service offering please visit our page.Learn more: https://bit.ly/3JBJHn6",12,0,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,Multiple Images,Want to take your career or studies in coding to the next level? Here's what to expect from our UNISA Enterprise Fundamentals of Computer Science bootcamp 😎  👉Learn more: https://bit.ly/3nd1ibJ,15,0,0,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,"Other: Poll, Shared Post, etc","We have the perfect job for you 💪Our team is growing and we're seeking Internal Recruiters. If you enjoy working in a small, collaborative and hands-on team, we want to hear from you.Apply here: https://bit.ly/3HN9hEz",6,0,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,"Other: Poll, Shared Post, etc",HyperionDev is #hiring. Know anyone who might be interested in #edtechjobs?,3,0,0,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,"Other: Poll, Shared Post, etc","Not sure if coding is the right choice for you? 👀Join our Virtual Open Day info sessions to find out about HyperionDev, our coding bootcamps, & to get your burning questions answered! We can help you make the right choice 🔥Register for our events here: https://bit.ly/3yEfqP1",4,0,0,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,"Other: Poll, Shared Post, etc",Welcome to our 2022 March students starting their HyperionDev bootcamps!Are you part of our March cohort? Drop a 👋  in the comments below. Are you interested in joining our next coding cohort? Learn more at https://bit.ly/3ozoPF6,15,3,2 ,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,Image,"Our mission is to close the digital tech skills gap and empower students across the globe to upskill themselves and find meaning and purpose in what they do.Busisiwe is one example of someone who went from feeling unfulfilled in her role as a Financial Accountant to pursuing an exciting and ever-evolving role as a Data Analyst. Her story is similar to so many of our students, and it’s what fuels us to make quality tech education accessible to everyone! You can join us in our mission by investing as little as £10/R200 in our crowdfunding campaign: https://bit.ly/3silHQs  Capital at risk. Invest aware.",7,0,0,"6,317"
HyperionDev,2022-04-04 18:18:06.417603,"Other: Poll, Shared Post, etc",Congrats Shinesheray Myeza 🙌,9,1,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,"Other: Poll, Shared Post, etc","Last chance to prove your excellence with our March Bootcamps 💪 🏅How?When you register and pay for one of our March bootcamps, you will get a free accredited add-on of our Database Skills Programme, worth R7600.We are still taking late registrations. Join us today: https://bit.ly/3KT3DUh",5,0,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,"Other: Poll, Shared Post, etc",Welcome to our 2022 February students starting their HyperionDev bootcamps this week!Are you part of our Feb cohort? Drop a 👋  in the comments below. Are you interested in joining our next coding cohort? Learn more at https://bit.ly/3ozoPF6.,18,1,0,"6,317"
HyperionDev,2021-09-25 18:18:06.417603,"Other: Poll, Shared Post, etc","In 1969, humans landed on the moon for the first time. 🚀This incredible moment in history was powered by #code. More specifically, the code of 24-year-old coder, Margaret Hamilton. #CodeDidThis",6,0,0,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,Image,📢  Calling all graduates 📢We would love to hear from you! Take our survey and stand a chance to win a TakeAlot voucher from our lucky draw: https://bit.ly/3C4a7eZYour responses are confidential.#Hyperiondev #codedidthis #alumninetwork #alumnisurvey #coding #softwareengineer #webdevelopment #datascience #bootcamps,9,0,0,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,Image,"Interested in joining our growing team? 🌱We're looking for an experienced, passionate Head of Software Development to join us on our mission to close the global tech skills gap. Apply here: https://bit.ly/3gChSij#edtech #tech #softwaredevelopment #techcareer",8,0,0,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,Image,"The South African tech ecosystem is thriving 🚀With South Africa’s unemployment rate ranking among the highest in the world, and the lack of access to technology - providing high quality, practical tech education to all is our mission. See what one of our students had to say and secure your future today with a HyperionDev coding bootcamp.Learn more: https://bit.ly/2VruQoj",14,0,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Image,"Well done, Gerrit Wagener!",4,0,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Image,"Well done, Naye Lushaba! 🎉",3,0,0,"6,317"
HyperionDev,2022-01-25 18:18:06.417603,"Other: Poll, Shared Post, etc",Welcome to our online January cohort who start their coding journey with HyperionDev today. 🚀Are you part of the new cohort? Drop a 👋 in the comments!,14,0,0,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,Image,"Join our investor webinar, hosted with our CEO & Founder, Riaz Moola and Matt Cooper, CCO of Crowdcube.We’ll be explaining more about our ongoing crowdfunding campaign, and our new partnerships & bootcamps with top universities,   The webinar will take place on Tuesday, 15th March at 1pm GMT.  Register here to attend: https://bit.ly/3MHU1MH*Capital at risk. Invest aware.",15,0,0,"6,317"
HyperionDev,2021-07-25 18:18:06.417603,"Other: Poll, Shared Post, etc","📣 Calling all HyperionDev Alumni - Claim your free t-shirt by completing our annual Grad Report Survey!We value your input and together we can strengthen the brand by highlighting and sharing with the world our graduates' successes. Check your inbox for an email from our Career Services team. If you have not received it yet, please let us know at careerservices@hyperiondev.com.",15,0,0,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,Image,"Did you know our services extend post your bootcamp? 🎓Meet our dedicated and experienced HyperionDev Career Services Team. They provide graduates with holistic career development, from their CV and technical skills, to networking, events, and industry introductions. As a graduate, one can join The HyperionDev Graduate Programme of intensive career support and development, free of charge.Start your coding career today: https://bit.ly/2VruQoj",28,0,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Image,"Are you looking for a way to fund your HyperionDev bootcamp?Tributum Research is offering a ￡5,000 #scholarship! Find the details below. 👇",6,0,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Image,"Well done, Molato Paul Sekgobela!",5,0,0,"6,317"
HyperionDev,2021-10-25 18:18:06.417603,Image,A big congrats to Delano Di Blasio!,4,1,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,"Other: Poll, Shared Post, etc","'No-code' development platforms allow users with no programming experience to build software, generally through a drag and drop interface, such as Salesforce, Quixy and Appy Pie.What does this mean for the future of coding?Cast your vote and let us know why in the comments below. 👇",2,6,2 ,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Image,"Congrats, Julian Mackay! 🎉",27,2,0,"6,317"
HyperionDev,2021-10-25 18:18:06.417603,"Other: Poll, Shared Post, etc","🚨ICYMI 🚨This year, our Black Friday deals are bigger and better than ever. We will be launching new deals each week, but you better be quick: each deal has a limited number of seats and will only run for 5️⃣ days. Get ready for Monday! 🏃",6,0,0,"6,317"
HyperionDev,2021-10-25 18:18:06.417603,"Other: Poll, Shared Post, etc","📣 Our first #BlackFriday deal is live! 📣RUN, don’t walk, to our website to claim your 25% discount - only 50 seats are available! Remember: this deal applies to ALL coding bootcamps. Redeem your discount: https://bit.ly/3kiQUhY",10,0,0,"6,317"
HyperionDev,2021-10-25 18:18:06.417603,"Other: Poll, Shared Post, etc","This Black Friday, we’re giving you the opportunity to save on all of our coding bootcamps, all month long! 👀Starting on the 8th of November, we will be launching a new deal each week. 💸Which bootcamp are you hoping to join?Keep your eyes peeled! 🕵️",11,2,4 ,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,Article,"Join our talented team at HyperionDev 🏆   We're looking for an experienced, full-time Internal Recruiter to join us on our mission to close the global tech skills gap.Are you interested? Apply here: https://bit.ly/3HN9hEz#techcareers #edtech #startup #globalteam #remotework",3,0,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,Image,"Welcome to the new members of our HyperionDev Team! We're so excited to have you all onboard and joining us in our mission to close the global tech skills gap.Say hello to Farirayi Chibgwe, Carla Gustafson, Rudi Mdima, Kelvin Muza, Inari Augustyn, Matthew Alves, Monique van Zyl and Kelly Stretch 👋",39,6,2 ,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,Image,"Did you know that 84% of our graduates achieved the goals they had set out to?💪 🔥If you want to know more about our graduates, why they joined HyperionDev, and their outcomes and achievements in doing so, our Tech Graduate Futures Report says it all.Learn more: https://bit.ly/3suh3Pk",19,0,0,"6,317"
HyperionDev,2022-03-25 18:18:06.417603,Article,Learning to code with HyperionDev was a career catalyst for Chanelle Bösiger 🤩Read more about how she went from unemployed E-commerce Sales Manager to Junior Developer in just 6 months!Read her story here: https://bit.ly/3pVxtP5,15,0,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,Article,Our mission at HyperionDev is to make quality tech education accessible for students all around the world. That’s why we’re proud to announce that we’ve partnered with The University of Edinburgh – a top 5 ranked university in the UK that hosts the largest research department in Computer Science in Europe.We recently had the opportunity to speak to Professor David Robertson who is the Head of College of Science & Engineering.Learn what he has to say about partnering with HyperionDev and the importance of learning to code here: https://lnkd.in/enEY6S-qWe’re also crowdfunding - learn more about our campaign on Crowdcube at https://bit.ly/3silHQs*Capital at risk. Invest aware.,18,0,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,Article,Join our talented team 🏆We're looking for a determined Head of Software Development to join us on our mission to close the global tech skills gap.Are you interested? Apply here: https://bit.ly/3gChSij,7,0,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Image,"Congrats, Riaan Venter!",20,2,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,Article,"It's Valentine's month! Are you looking for love? Code might be your new cupid - did you know that almost 22% of currently engaged couples met online? 👀 Check out the blog to see how code can help you meet your match, too 😉  Read more: https://bit.ly/3j5dE46#CodeDidThis",10,2,0,"6,317"
HyperionDev,2021-10-25 18:18:06.417603,Article,Have you heard about our partnership with UNISA Enterprise? 🚀Learn more about our Fundamentals of Computer Science Bootcamp here: https://bit.ly/3nd1ibJ,20,0,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,Image,We have some exciting news to share! 🎉We’re launching a new coding bootcamp with The University of Cape Town!😎Learn more: https://bit.ly/3sQpqDN,52,1,3 ,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,Image,"Introducing Aslam, our Business Development Manager at HyperionDev.Covid-19 has catapulted digital transformation and with transformation comes change management. We at HyperionDev believe that human beings are the enablers of both technology and change. We hold the unshakable belief that machines can’t match humans and that people are the best teachers and reviewers of code. We envision a future where anyone can affordably learn to #writecoderight by having access to human-led tech education.  Steve Jobs said, “Technology is nothing. What's important is that you have faith in people, that they're basically good and smart — and if you give them tools (tech), they'll do wonderful things with them"". We at HyperionDev have faith in your skills force, we teach them to code and by virtue of an equal universe they excel in your organisation.Please reach out to Aslam for any corporate training needs: aslamk@hyperiondev.comIf you’d like to know more about our corporate service, Learn more: https://bit.ly/3oXy0PX",24,0,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,Image,"Introducing Rudi, our Business Development and Relationships Manager at HyperionDev.“If you don’t evolve, you’ll evaporate”... this is more true now than ever before - in the era of the Great Resignation, it’s imperative for organizations to prioritize skills development in the workplace. No longer seen as a perk, but a must.At HyperionDev we’ve made it our mission to help close the global tech-skills gap by offering tech-focused programs assisting companies to remain competitive by enabling their teams to thrive while retaining top talent. We believe coding is for everyone!Please reach out to Rudi for any corporate training needs: rudim@hyperiondev.comIf you’d like to know more about our corporate service, Learn more: https://bit.ly/3ByeNsY",85,7,4 ,"6,317"
HyperionDev,2021-09-25 18:18:06.417603,"Other: Poll, Shared Post, etc","Well done, Amy Marais! 🎉",21,2,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,Image,"Congrats to Ronald Munodawafa for being our star employee for November and December 2021⭐️ 👏Ronald forms part of the Education Operations team as our Quality and Support Manager. He represented the value, Progress Always during the two months. Kudos on the brilliant achievements, it is well deserved!",83,15,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,Image,"One of our favourite things to see is our students loving their bootcamp experience 🤩 If you're interested in studying our Full Stack Web Developer Bootcamp like Talitha, click the link here and register now: https://bit.ly/3sFz7ow",10,0,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Image,"Congrats, Kirsten Forrester! We can't wait for you to complete your next bootcamp with us. 🎉",8,0,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Image,A big congratulations to Keabetsoe Zulu!,9,0,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,Image,"HyperionDev's recently launched partnerships division is dedicated to closing the digital skills gap for our employer and corporate partners. We intend to help employers tackle a future fuelled by digital transformation. Up-skilling presents several advantages to employers. One advantage being that up-skilling significantly lowers staff turnover and helps employees to foster professional growth. ​​​​Our group training offering assists employers to put their employees on our online coding bootcamps which are designed to enable individuals and teams to grow, compete, and thrive in the digital economy.By studying with HyperionDev, we can help your employees unlock the internal skills they need to fuel transformation. You can read more about our corporate service offerings on our website for more information: https://bit.ly/3BvL6sEStay Tuned for more exciting updates!!!",44,1,10,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Image,"Well done on this amazing achievement, Simphiwe Nkabinde!",7,0,0,"6,317"
HyperionDev,2022-02-25 18:18:06.417603,Image,"After an action-packed 2021, HyperionDev is in for an equally exciting 2022 🎉In 2021, we closed the largest edtech crowdfunding campaign of the year and the largest crowdfund ever for an African-linked startup, having to close our campaign 3 weeks due to overwhelming demand. After partnering with some of the world’s top universities to help scale new online programmes, we’ve raised more than £2mil (R40mil)  in new funding, and have decided to crowdfund again in 2022.Pre-register now for our upcoming Crowdfund at https://bit.ly/3sFuXx0 to get early exclusive access to invest in us next week - investments are accepted on a first-come, first-served basis, and we’re nearly already at our limit of pre-registrations.",7,0,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Image,"Congrats on this amazing achievement, Francois Randall!",13,2,0,"6,317"
HyperionDev,2022-01-25 18:18:06.417603,Article,Are you a recent matriculant who's unsure what to do this year? 🎓 Here is a breakdown of the options for you to consider: https://bit.ly/3xpGsuf,7,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,"Other: Poll, Shared Post, etc","Welcome to our 2021 July cohort, who start their HyperionDev bootcamps today. Are you part of our July cohort? Drop a 👋  in the comments below. Are you interested in joining our next coding cohort? Learn more at https://bit.ly/36fCU14",16,3,1 ,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,Well done Amy Marais! 🙌,10,3,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,Image,"Congrats, Darren Noortman!",8,1,0,"6,317"
HyperionDev,2021-08-25 18:18:06.417603,"Other: Poll, Shared Post, etc",A huge congrats to Daniel Montague who just landed a new job as a software developer for JPMorgan Chase & Co. 🎉,3,0,0,"6,317"
HyperionDev,2022-01-25 18:18:06.417603,Article,It's a new year and our team is growing 👊We're looking for a driven and ambitious Lead Software Engineer to join our team.Are you interested? Apply here: https://bit.ly/3oroYuz,6,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,"Other: Poll, Shared Post, etc",HyperionDev presents: “Remote work: one year later”. Join our webinar where our team reflects on remote work and the ins and outs of this different way of doing business. Find out what adopting a fully remote work organisation has been like more than a year since we took the plunge.Date: Thursday 20 May 2021Time: 17:00-18:30 SASTRegister now: https://bit.ly/3uj9Jo9,11,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"Well done on all the hard work, Layne Hutchings! 💪🏆",30,5,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Multiple Images,Congrats to our recent graduates! 🎉,37,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,Megan Pieterse just completed her Full-Stack Web Developer bootcamp - congratulations! 🙌,49,3,0,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Article,"Our recent Tech Graduate Future's Report revealed just how much opportunity there is for the tech industry to grow in South Africa, and what this means for tech graduates.  Although our tech sector is still developing, it’s becoming an increasingly important contributor to South Africa’s GDP, and now is the time for locals to take advantage of it when it comes to job opportunitiesRead the full story: https://bit.ly/3FLqg9B",9,0,0,"6,317"
HyperionDev,2022-01-25 18:18:06.417603,"Other: Poll, Shared Post, etc","What a star! Well done, Ashleigh ⭐️",2,0,0,"6,317"
HyperionDev,2022-01-25 18:18:06.417603,Image,"In partnership with UNISA Enterprise, we have launched a new Fundamentals of Computer Science Bootcamp. 👨‍💻Here’s what you’ll cover:- Fundamental logical concepts that will be critical in all levels of programming- Basic concepts of programming and logical thinking- Foundational understanding of computer scienceInterested? Enrol today: https://bit.ly/3469K6y",24,3,6 ,"6,317"
HyperionDev,2021-11-25 18:18:06.417603,Article,"When the pandemic hit, Mark Ellis saw an opportunity. 💡 As a full-time musician and mixing engineer, he watched the music industry take a really big knock. Having always been interested in coding, Mark decided to take the leap and enrol in a HyperionDev Bootcamp. 👨‍💻 Fast-forward 6 months, and Mark is now working at MOHARA as an Associate Software Engineer! Find out how: https://bit.ly/3lagki3",35,0,0,"6,317"
HyperionDev,2022-01-25 18:18:06.417603,Image,Registrations for our February bootcamps are closing very soon ⏰Start the new year the right way - with a HyperionDev coding bootcamp. Don't miss out on your chance to secure your future in the booming tech industry!Enrol now: https://bit.ly/3fTrip1,2,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,Desire Kabwanga is one of three HyperionDev Alumni selected to join the bizzscholar team. Congratulations!  👏,14,1,0,"6,317"
HyperionDev,2021-12-25 18:18:06.417603,Article,Are you thinking about making a career change next year? 🤔 Here are the 5 most in-demand tech careers of 2022: https://bit.ly/3rWTwXn,8,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"Congrats, Masonwabe Gatyeni 👏",14,0,0,"6,317"
HyperionDev,2022-01-25 18:18:06.417603,"Other: Poll, Shared Post, etc","Big congrats, Devon Martindale 👏",18,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,"Other: Poll, Shared Post, etc","Some advice from HyperionDev's own CTO, Vaughn Dickson👇",15,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Article,"Some weekly wisdom from HyperionDev's CTO, Vaughn Dickson 👏",6,0,0,"6,317"
HyperionDev,2022-01-25 18:18:06.417603,Image,"Welcome to the new members of our HyperionDev Leadership Team! We're so excited to have you on board and joining us in our mission to close the global tech skills gap.Say hello to Candice Sergeant, Elizna Theron, and Elma Cronje 👋",38,0,0,"6,317"
HyperionDev,2022-04-25 17:48:06.417603,Image,"Congratulations on completing your bootcamp, Zaid Hendricks!",29,2,0,"6,317"
HyperionDev,2021-09-25 18:18:06.417603,Article,"52 years ago, we landed on the moon for the first time. 🚀Behind this iconic Apollo 11 space mission were thousands of lines of code, written by 24-year-old programmer Margaret Hamilton.Find out how she changed the world with code: //bit.ly/2WO8XUF#CodeDidThis",16,0,0,"6,317"
HyperionDev,2021-09-25 18:18:06.417603,Article,Your first tech job can be a daunting experience as you jump into the unknown. 💻 We've put together a breakdown of what to prepare and how to tackle this new and exciting journey. Read more: https://bit.ly/3ojzlRu,7,0,0,"6,317"
HyperionDev,2021-09-25 18:18:06.417603,Article,"Jobs in the tech industry are highly sought after, on both a global and local scale. In our latest blog post, we researched 10 of the most in-demand developer jobs from around the world. Read the full article here: https://bit.ly/3ugVjpp",5,0,0,"6,317"
HyperionDev,2022-01-25 18:18:06.417603,Image,Moipati is on his way to become a multi-skilled coder in both web development and software engineering.  Learn more about our Immersive Bootcamp here: https://lnkd.in/eSmRn2wR,9,0,0,"6,317"
